,Spacecraft,Start,Stop,Created
180628RU_SCPSE_08294_08319.bsp,CASSINI-SUPER,2008-10-21 00:00:00.000,2008-11-15 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_08319_08334.bsp,CASSINI-SUPER,2008-11-15 00:00:00.000,2008-11-30 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_08334_08350.bsp,CASSINI-SUPER,2008-11-30 00:00:00.000,2008-12-16 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_08350_09028.bsp,CASSINI-SUPER,2008-12-16 00:00:00.000,2009-01-29 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09028_09075.bsp,CASSINI-SUPER,2009-01-29 00:00:00.000,2009-03-17 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09075_09089.bsp,CASSINI-SUPER,2009-03-17 00:00:00.000,2009-03-31 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09089_09104.bsp,CASSINI-SUPER,2009-03-31 00:00:00.000,2009-04-15 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09104_09120.bsp,CASSINI-SUPER,2009-04-15 00:00:00.000,2009-05-01 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09120_09136.bsp,CASSINI-SUPER,2009-05-01 00:00:00.000,2009-05-17 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09136_09153.bsp,CASSINI-SUPER,2009-05-17 00:00:00.000,2009-06-03 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09153_09168.bsp,CASSINI-SUPER,2009-06-03 00:00:00.000,2009-06-18 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09168_09184.bsp,CASSINI-SUPER,2009-06-18 00:00:00.000,2009-07-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09184_09200.bsp,CASSINI-SUPER,2009-07-04 00:00:00.000,2009-07-20 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09200_09215.bsp,CASSINI-SUPER,2009-07-20 00:00:00.000,2009-08-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09215_09231.bsp,CASSINI-SUPER,2009-08-04 00:00:00.000,2009-08-20 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09231_09275.bsp,CASSINI-SUPER,2009-08-20 00:00:00.000,2009-10-03 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09275_09296.bsp,CASSINI-SUPER,2009-10-03 00:00:00.000,2009-10-24 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09296_09317.bsp,CASSINI-SUPER,2009-10-24 00:00:00.000,2009-11-14 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09317_09339.bsp,CASSINI-SUPER,2009-11-14 00:00:00.000,2009-12-06 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09339_09355.bsp,CASSINI-SUPER,2009-12-06 00:00:00.000,2009-12-22 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_09355_10003.bsp,CASSINI-SUPER,2009-12-22 00:00:00.000,2010-01-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10003_10021.bsp,CASSINI-SUPER,2010-01-04 00:00:00.000,2010-01-22 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10021_10055.bsp,CASSINI-SUPER,2010-01-22 00:00:00.000,2010-02-25 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10055_10085.bsp,CASSINI-SUPER,2010-02-25 00:00:00.000,2010-03-27 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10085_10110.bsp,CASSINI-SUPER,2010-03-27 00:00:00.000,2010-04-21 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10110_10132.bsp,CASSINI-SUPER,2010-04-21 00:00:00.000,2010-05-13 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10132_10146.bsp,CASSINI-SUPER,2010-05-13 00:00:00.000,2010-05-27 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10146_10164.bsp,CASSINI-SUPER,2010-05-27 00:00:00.000,2010-06-14 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10164_10178.bsp,CASSINI-SUPER,2010-06-14 00:00:00.000,2010-06-28 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10178_10216.bsp,CASSINI-SUPER,2010-06-28 00:00:00.000,2010-08-05 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10216_10256.bsp,CASSINI-SUPER,2010-08-05 00:00:00.000,2010-09-14 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10256_10302.bsp,CASSINI-SUPER,2010-09-14 00:00:00.000,2010-10-30 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10302_10326.bsp,CASSINI-SUPER,2010-10-30 00:00:00.000,2010-11-23 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10326_10344.bsp,CASSINI-SUPER,2010-11-23 00:00:00.000,2010-12-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_10344_11003.bsp,CASSINI-SUPER,2010-12-11 00:00:00.000,2011-01-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11003_11041.bsp,CASSINI-SUPER,2011-01-04 00:00:00.000,2011-02-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11041_11093.bsp,CASSINI-SUPER,2011-02-11 00:00:00.000,2011-04-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11093_11119.bsp,CASSINI-SUPER,2011-04-04 00:00:00.000,2011-04-30 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11119_11150.bsp,CASSINI-SUPER,2011-04-30 00:00:00.000,2011-05-31 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11150_11246.bsp,CASSINI-SUPER,2011-05-31 00:00:00.000,2011-09-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11246_11267.bsp,CASSINI-SUPER,2011-09-04 00:00:00.000,2011-09-25 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11267_11303.bsp,CASSINI-SUPER,2011-09-25 00:00:00.000,2011-10-31 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11303_11337.bsp,CASSINI-SUPER,2011-10-31 00:00:00.000,2011-12-04 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11337_11357.bsp,CASSINI-SUPER,2011-12-04 00:00:00.000,2011-12-24 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_11357_12016.bsp,CASSINI-SUPER,2011-12-24 00:00:00.000,2012-01-17 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12016_12042.bsp,CASSINI-SUPER,2012-01-17 00:00:00.000,2012-02-12 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12042_12077.bsp,CASSINI-SUPER,2012-02-12 00:00:00.000,2012-03-18 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12077_12098.bsp,CASSINI-SUPER,2012-03-18 00:00:00.000,2012-04-08 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12098_12116.bsp,CASSINI-SUPER,2012-04-08 00:00:00.000,2012-04-26 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12116_12136.bsp,CASSINI-SUPER,2012-04-26 00:00:00.000,2012-05-16 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12136_12151.bsp,CASSINI-SUPER,2012-05-16 00:00:00.000,2012-05-31 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12151_12199.bsp,CASSINI-SUPER,2012-05-31 00:00:00.000,2012-07-18 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12199_12257.bsp,CASSINI-SUPER,2012-07-18 00:00:00.000,2012-09-14 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12257_12304.bsp,CASSINI-SUPER,2012-09-14 00:00:00.000,2012-10-31 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12304_12328.bsp,CASSINI-SUPER,2012-10-31 00:00:00.000,2012-11-24 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_12328_13038.bsp,CASSINI-SUPER,2012-11-24 00:00:00.000,2013-02-08 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13038_13063.bsp,CASSINI-SUPER,2013-02-08 00:00:00.000,2013-03-05 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13063_13087.bsp,CASSINI-SUPER,2013-03-05 00:00:00.000,2013-03-29 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13087_13137.bsp,CASSINI-SUPER,2013-03-29 00:00:00.000,2013-05-18 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13137_13182.bsp,CASSINI-SUPER,2013-05-18 00:00:00.000,2013-07-02 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13182_13200.bsp,CASSINI-SUPER,2013-07-02 00:00:00.000,2013-07-20 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13200_13241.bsp,CASSINI-SUPER,2013-07-20 00:00:00.000,2013-08-30 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13241_13273.bsp,CASSINI-SUPER,2013-08-30 00:00:00.000,2013-10-01 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13273_13314.bsp,CASSINI-SUPER,2013-10-01 00:00:00.000,2013-11-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13314_13352.bsp,CASSINI-SUPER,2013-11-11 00:00:00.000,2013-12-19 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_13352_14025.bsp,CASSINI-SUPER,2013-12-19 00:00:00.000,2014-01-26 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14025_14051.bsp,CASSINI-SUPER,2014-01-26 00:00:00.000,2014-02-21 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14051_14083.bsp,CASSINI-SUPER,2014-02-21 00:00:00.000,2014-03-25 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14083_14118.bsp,CASSINI-SUPER,2014-03-25 00:00:00.000,2014-04-29 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14118_14156.bsp,CASSINI-SUPER,2014-04-29 00:00:00.000,2014-06-06 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14156_14187.bsp,CASSINI-SUPER,2014-06-06 00:00:00.000,2014-07-07 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14187_14222.bsp,CASSINI-SUPER,2014-07-07 00:00:00.000,2014-08-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14222_14251.bsp,CASSINI-SUPER,2014-08-11 00:00:00.000,2014-09-09 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14251_14283.bsp,CASSINI-SUPER,2014-09-09 00:00:00.000,2014-10-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14283_14327.bsp,CASSINI-SUPER,2014-10-11 00:00:00.000,2014-11-24 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14327_14365.bsp,CASSINI-SUPER,2014-11-24 00:00:00.000,2015-01-01 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_14365_15033.bsp,CASSINI-SUPER,2015-01-01 00:00:00.000,2015-02-03 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15033_15066.bsp,CASSINI-SUPER,2015-02-03 00:00:00.000,2015-03-08 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15066_15116.bsp,CASSINI-SUPER,2015-03-08 00:00:00.000,2015-04-27 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15116_15161.bsp,CASSINI-SUPER,2015-04-27 00:00:00.000,2015-06-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15161_15180.bsp,CASSINI-SUPER,2015-06-11 00:00:00.000,2015-06-30 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15180_15222.bsp,CASSINI-SUPER,2015-06-30 00:00:00.000,2015-08-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15222_15261.bsp,CASSINI-SUPER,2015-08-11 00:00:00.000,2015-09-19 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15261_15280.bsp,CASSINI-SUPER,2015-09-19 00:00:00.000,2015-10-08 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15280_15295.bsp,CASSINI-SUPER,2015-10-08 00:00:00.000,2015-10-23 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15295_15310.bsp,CASSINI-SUPER,2015-10-23 00:00:00.000,2015-11-07 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15310_15347.bsp,CASSINI-SUPER,2015-11-07 00:00:00.000,2015-12-14 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_15347_16007.bsp,CASSINI-SUPER,2015-12-14 00:00:00.000,2016-01-08 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16007_16025.bsp,CASSINI-SUPER,2016-01-08 00:00:00.000,2016-01-26 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16025_16041.bsp,CASSINI-SUPER,2016-01-26 00:00:00.000,2016-02-11 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16041_16088.bsp,CASSINI-SUPER,2016-02-11 00:00:00.000,2016-03-29 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16088_16115.bsp,CASSINI-SUPER,2016-03-29 00:00:00.000,2016-04-25 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16115_16146.bsp,CASSINI-SUPER,2016-04-25 00:00:00.000,2016-05-26 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16146_16201.bsp,CASSINI-SUPER,2016-05-26 00:00:00.000,2016-07-20 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16201_16217.bsp,CASSINI-SUPER,2016-07-20 00:00:00.000,2016-08-05 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16217_16262.bsp,CASSINI-SUPER,2016-08-05 00:00:00.000,2016-09-19 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16262_16282.bsp,CASSINI-SUPER,2016-09-19 00:00:00.000,2016-10-09 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16282_16310.bsp,CASSINI-SUPER,2016-10-09 00:00:00.000,2016-11-06 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16310_16329.bsp,CASSINI-SUPER,2016-11-06 00:00:00.000,2016-11-25 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16329_16363.bsp,CASSINI-SUPER,2016-11-25 00:00:00.000,2016-12-29 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_16363_17061.bsp,CASSINI-SUPER,2016-12-29 00:00:00.000,2017-03-03 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_17061_17104.bsp,CASSINI-SUPER,2017-03-03 00:00:00.000,2017-04-15 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_17104_17117.bsp,CASSINI-SUPER,2017-04-15 00:00:00.000,2017-04-28 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_17117_17146.bsp,CASSINI-SUPER,2017-04-28 00:00:00.000,2017-05-27 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_17146_17177.bsp,CASSINI-SUPER,2017-05-27 00:00:00.000,2017-06-27 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_17177_17224.bsp,CASSINI-SUPER,2017-06-27 00:00:00.000,2017-08-13 00:00:00.000,2018-06-28 00:00:00.000
180628RU_SCPSE_17224_17258.bsp,CASSINI-SUPER,2017-08-13 00:00:00.000,2017-09-16 00:00:00.000,2018-06-28 00:00:00.000
180927AP_RE_90165_18018.bsp,CASSINI-SUPER,2090-06-15 00:00:00.000,2018-01-19 00:00:00.000,2018-09-27 00:00:00.000
200128RU_SCPSE_04036_04182.bsp,CASSINI-SUPER,2004-02-06 00:00:00.000,2004-07-01 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_04182_04251.bsp,CASSINI-SUPER,2004-07-01 00:00:00.000,2004-09-08 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_04251_04303.bsp,CASSINI-SUPER,2004-09-08 00:00:00.000,2004-10-30 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_04303_05004.bsp,CASSINI-SUPER,2004-10-30 00:00:00.000,2005-01-05 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05004_05057.bsp,CASSINI-SUPER,2005-01-05 00:00:00.000,2005-02-27 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05057_05097.bsp,CASSINI-SUPER,2005-02-27 00:00:00.000,2005-04-08 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05097_05131.bsp,CASSINI-SUPER,2005-04-08 00:00:00.000,2005-05-12 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05131_05168.bsp,CASSINI-SUPER,2005-05-12 00:00:00.000,2005-06-18 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05168_05223.bsp,CASSINI-SUPER,2005-06-18 00:00:00.000,2005-08-12 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05223_05257.bsp,CASSINI-SUPER,2005-08-12 00:00:00.000,2005-09-15 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05257_05292.bsp,CASSINI-SUPER,2005-09-15 00:00:00.000,2005-10-20 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05292_05327.bsp,CASSINI-SUPER,2005-10-20 00:00:00.000,2005-11-24 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_05327_06005.bsp,CASSINI-SUPER,2005-11-24 00:00:00.000,2006-01-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06005_06036.bsp,CASSINI-SUPER,2006-01-06 00:00:00.000,2006-02-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06036_06068.bsp,CASSINI-SUPER,2006-02-06 00:00:00.000,2006-03-10 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06068_06099.bsp,CASSINI-SUPER,2006-03-10 00:00:00.000,2006-04-10 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06099_06134.bsp,CASSINI-SUPER,2006-04-10 00:00:00.000,2006-05-15 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06134_06162.bsp,CASSINI-SUPER,2006-05-15 00:00:00.000,2006-06-12 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06162_06193.bsp,CASSINI-SUPER,2006-06-12 00:00:00.000,2006-07-13 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06193_06217.bsp,CASSINI-SUPER,2006-07-13 00:00:00.000,2006-08-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06217_06240.bsp,CASSINI-SUPER,2006-08-06 00:00:00.000,2006-08-29 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06240_06260.bsp,CASSINI-SUPER,2006-08-29 00:00:00.000,2006-09-18 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06260_06276.bsp,CASSINI-SUPER,2006-09-18 00:00:00.000,2006-10-04 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06276_06292.bsp,CASSINI-SUPER,2006-10-04 00:00:00.000,2006-10-20 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06292_06308.bsp,CASSINI-SUPER,2006-10-20 00:00:00.000,2006-11-05 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06308_06342.bsp,CASSINI-SUPER,2006-11-05 00:00:00.000,2006-12-09 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06342_06356.bsp,CASSINI-SUPER,2006-12-09 00:00:00.000,2006-12-23 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_06356_07007.bsp,CASSINI-SUPER,2006-12-23 00:00:00.000,2007-01-08 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07007_07022.bsp,CASSINI-SUPER,2007-01-08 00:00:00.000,2007-01-23 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07022_07042.bsp,CASSINI-SUPER,2007-01-23 00:00:00.000,2007-02-12 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07042_07062.bsp,CASSINI-SUPER,2007-02-12 00:00:00.000,2007-03-04 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07062_07074.bsp,CASSINI-SUPER,2007-03-04 00:00:00.000,2007-03-16 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07074_07094.bsp,CASSINI-SUPER,2007-03-16 00:00:00.000,2007-04-05 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07094_07106.bsp,CASSINI-SUPER,2007-04-05 00:00:00.000,2007-04-17 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07106_07125.bsp,CASSINI-SUPER,2007-04-17 00:00:00.000,2007-05-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07125_07140.bsp,CASSINI-SUPER,2007-05-06 00:00:00.000,2007-05-21 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07140_07156.bsp,CASSINI-SUPER,2007-05-21 00:00:00.000,2007-06-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07156_07170.bsp,CASSINI-SUPER,2007-06-06 00:00:00.000,2007-06-20 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07170_07191.bsp,CASSINI-SUPER,2007-06-20 00:00:00.000,2007-07-11 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07191_07236.bsp,CASSINI-SUPER,2007-07-11 00:00:00.000,2007-08-25 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07236_07262.bsp,CASSINI-SUPER,2007-08-25 00:00:00.000,2007-09-20 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07262_07309.bsp,CASSINI-SUPER,2007-09-20 00:00:00.000,2007-11-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07309_07329.bsp,CASSINI-SUPER,2007-11-06 00:00:00.000,2007-11-26 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07329_07345.bsp,CASSINI-SUPER,2007-11-26 00:00:00.000,2007-12-12 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07345_07365.bsp,CASSINI-SUPER,2007-12-12 00:00:00.000,2008-01-01 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_07365_08045.bsp,CASSINI-SUPER,2008-01-01 00:00:00.000,2008-02-15 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08045_08078.bsp,CASSINI-SUPER,2008-02-15 00:00:00.000,2008-03-19 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08078_08126.bsp,CASSINI-SUPER,2008-03-19 00:00:00.000,2008-05-06 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08126_08150.bsp,CASSINI-SUPER,2008-05-06 00:00:00.000,2008-05-30 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08150_08206.bsp,CASSINI-SUPER,2008-05-30 00:00:00.000,2008-07-25 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08206_08226.bsp,CASSINI-SUPER,2008-07-25 00:00:00.000,2008-08-14 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08226_08272.bsp,CASSINI-SUPER,2008-08-14 00:00:00.000,2008-09-29 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08272_08300.bsp,CASSINI-SUPER,2008-09-29 00:00:00.000,2008-10-27 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08300_08319.bsp,CASSINI-SUPER,2008-10-27 00:00:00.000,2008-11-15 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08319_08334.bsp,CASSINI-SUPER,2008-11-15 00:00:00.000,2008-11-30 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08334_08350.bsp,CASSINI-SUPER,2008-11-30 00:00:00.000,2008-12-16 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_08350_09028.bsp,CASSINI-SUPER,2008-12-16 00:00:00.000,2009-01-29 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09028_09061.bsp,CASSINI-SUPER,2009-01-29 00:00:00.000,2009-03-03 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09061_09075.bsp,CASSINI-SUPER,2009-03-03 00:00:00.000,2009-03-17 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09075_09089.bsp,CASSINI-SUPER,2009-03-17 00:00:00.000,2009-03-31 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09089_09104.bsp,CASSINI-SUPER,2009-03-31 00:00:00.000,2009-04-15 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09104_09120.bsp,CASSINI-SUPER,2009-04-15 00:00:00.000,2009-05-01 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09120_09136.bsp,CASSINI-SUPER,2009-05-01 00:00:00.000,2009-05-17 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09136_09153.bsp,CASSINI-SUPER,2009-05-17 00:00:00.000,2009-06-03 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09153_09168.bsp,CASSINI-SUPER,2009-06-03 00:00:00.000,2009-06-18 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09168_09184.bsp,CASSINI-SUPER,2009-06-18 00:00:00.000,2009-07-04 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09184_09200.bsp,CASSINI-SUPER,2009-07-04 00:00:00.000,2009-07-20 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09200_09215.bsp,CASSINI-SUPER,2009-07-20 00:00:00.000,2009-08-04 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09215_09231.bsp,CASSINI-SUPER,2009-08-04 00:00:00.000,2009-08-20 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09231_09275.bsp,CASSINI-SUPER,2009-08-20 00:00:00.000,2009-10-03 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09275_09296.bsp,CASSINI-SUPER,2009-10-03 00:00:00.000,2009-10-24 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09296_09334.bsp,CASSINI-SUPER,2009-10-24 00:00:00.000,2009-12-01 00:00:00.000,2020-01-28 00:00:00.000
200128RU_SCPSE_09334_09355.bsp,CASSINI-SUPER,2009-12-01 00:00:00.000,2009-12-22 00:00:00.000,2020-01-28 00:00:00.000
